seqID_header_	cls_	hmm_comb_	dtolID_	def_one_	def_two_	feature_	seqID_	start_	end_	length_	method_	plant_type_	class_	centromere_status_	ltr_identity_	rownames.tag
Chr6_33220631__33236214-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr6	33220631	33236214	15584	intact	dicot	Satellite	OUT	0.9968	Chr6_33220631__33236214-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr7_25554766__25570294-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	25554766	25570294	15529	intact	dicot	Satellite	OUT	0.9994	Chr7_25554766__25570294-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr7_37651652__37667271-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	37651652	37667271	15620	intact	dicot	Satellite	OUT	1	Chr7_37651652__37667271-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr9_34744959__34760545-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr9	34744959	34760545	15587	intact	dicot	Satellite	OUT	0.9974	Chr9_34744959__34760545-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr9_9828647__9844253-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr9	9828647	9844253	15607	intact	dicot	Satellite	OUT	0.9948	Chr9_9828647__9844253-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr4_19389715__19405282-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr4	19389715	19405282	15568	intact	dicot	Satellite	OUT	0.9968	Chr4_19389715__19405282-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr6_29705908__29721497-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr6	29705908	29721497	15590	intact	dicot	Satellite	OUT	0.9994	Chr6_29705908__29721497-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr11_31724456__31740025-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr11	31724456	31740025	15570	intact	dicot	Satellite	OUT	0.9981	Chr11_31724456__31740025-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr11_31524587__31540071-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr11	31524587	31540071	15485	intact	dicot	Satellite	OUT	0.9955	Chr11_31524587__31540071-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr10_6517378__6532942-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr10	6517378	6532942	15565	intact	dicot	Satellite	OUT	0.9987	Chr10_6517378__6532942-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr10_17310010__17325563-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr10	17310010	17325563	15554	intact	dicot	Satellite	OUT	0.9987	Chr10_17310010__17325563-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr21_10164876__10180452-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr21	10164876	10180452	15577	intact	dicot	Satellite	OUT	0.9981	Chr21_10164876__10180452-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr17_5718254__5733866-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr17	5718254	5733866	15613	intact	dicot	Satellite	OUT	0.9968	Chr17_5718254__5733866-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr2_16966795__16982349-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr2	16966795	16982349	15555	intact	dicot	Satellite	OUT	0.9974	Chr2_16966795__16982349-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr7_44002779__44018308-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	44002779	44018308	15530	intact	dicot	Satellite	OUT	0.9981	Chr7_44002779__44018308-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr3_21988956__22004516-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr3	21988956	22004516	15561	intact	dicot	Satellite	OUT	0.9942	Chr3_21988956__22004516-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr5_7925152__7940743-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr5	7925152	7940743	15592	intact	dicot	Satellite	OUT	0.9994	Chr5_7925152__7940743-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr16_33084882__33100423-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr16	33084882	33100423	15542	intact	dicot	Satellite	OUT	0.9948	Chr16_33084882__33100423-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr19_38785673__38801244-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr19	38785673	38801244	15572	intact	dicot	Satellite	OUT	0.9974	Chr19_38785673__38801244-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr3_837288__852902-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr3	837288	852902	15615	intact	dicot	Satellite	OUT	0.9994	Chr3_837288__852902-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr21_20115984__20131580-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr21	20115984	20131580	15597	intact	dicot	Satellite	IN	0.9994	Chr21_20115984__20131580-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr12_28399392__28414895-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr12	28399392	28414895	15504	intact	dicot	Satellite	IN	0.9981	Chr12_28399392__28414895-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr8_38973794__38989358-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr8	38973794	38989358	15565	intact	dicot	Satellite	OUT	0.9994	Chr8_38973794__38989358-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr18_38782831__38798431-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr18	38782831	38798431	15601	intact	dicot	Satellite	OUT	0.9981	Chr18_38782831__38798431-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr11_14919697__14935247-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr11	14919697	14935247	15551	intact	dicot	Satellite	OUT	0.9994	Chr11_14919697__14935247-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr8_38992480__39008029-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr8	38992480	39008029	15550	intact	dicot	Satellite	OUT	0.9968	Chr8_38992480__39008029-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr11_26102701__26118280-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr11	26102701	26118280	15580	intact	dicot	Satellite	IN	0.9987	Chr11_26102701__26118280-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr8_34785914__34801057-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr8	34785914	34801057	15144	intact	dicot	Satellite	OUT	0.9982	Chr8_34785914__34801057-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr11_19926691__19942263-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr11	19926691	19942263	15573	intact	dicot	Satellite	OUT	0.9994	Chr11_19926691__19942263-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr5_34918452__34934025-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr5	34918452	34934025	15574	intact	dicot	Satellite	OUT	0.9896	Chr5_34918452__34934025-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr12_19052941__19068502-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr12	19052941	19068502	15562	intact	dicot	Satellite	OUT	0.9974	Chr12_19052941__19068502-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr19_21834767__21850323-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr19	21834767	21850323	15557	intact	dicot	Satellite	OUT	0.9968	Chr19_21834767__21850323-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr4_12680968__12696550-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr4	12680968	12696550	15583	intact	dicot	Satellite	OUT	0.9987	Chr4_12680968__12696550-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr10_41929451__41945043-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr10	41929451	41945043	15593	intact	dicot	Satellite	OUT	1	Chr10_41929451__41945043-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr1_3386686__3402349-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr1	3386686	3402349	15664	intact	dicot	Satellite	OUT	0.9994	Chr1_3386686__3402349-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr20_21125705__21141169-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr20	21125705	21141169	15465	intact	dicot	Satellite	OUT	0.9936	Chr20_21125705__21141169-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr6_1535781__1551355-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr6	1535781	1551355	15575	intact	dicot	Satellite	OUT	0.9994	Chr6_1535781__1551355-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr7_11841050__11856630-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	11841050	11856630	15581	intact	dicot	Satellite	OUT	0.9994	Chr7_11841050__11856630-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr8_19381876__19397441-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr8	19381876	19397441	15566	intact	dicot	Satellite	OUT	0.9994	Chr8_19381876__19397441-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr14_33641095__33656687-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr14	33641095	33656687	15593	intact	dicot	Satellite	OUT	0.9981	Chr14_33641095__33656687-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr11_28984932__29000319-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr11	28984932	29000319	15388	intact	dicot	Satellite	OUT	0.973	Chr11_28984932__29000319-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr7_13013819__13029342-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	13013819	13029342	15524	intact	dicot	Satellite	OUT	0.9948	Chr7_13013819__13029342-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr8_14011988__14025688-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr8	14011988	14025688	13701	intact	dicot	Satellite	OUT	0.973	Chr8_14011988__14025688-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr18_32261398__32276978-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr18	32261398	32276978	15581	intact	dicot	Satellite	OUT	0.9955	Chr18_32261398__32276978-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr15_25946324__25961245-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr15	25946324	25961245	14922	intact	dicot	Satellite	OUT	0.9942	Chr15_25946324__25961245-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr11_15842602__15858158-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr11	15842602	15858158	15557	intact	dicot	Satellite	OUT	0.9929	Chr11_15842602__15858158-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr17_31840514__31856110-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr17	31840514	31856110	15597	intact	dicot	Satellite	OUT	0.9968	Chr17_31840514__31856110-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr9_4540816__4556371-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr9	4540816	4556371	15556	intact	dicot	Satellite	OUT	0.9987	Chr9_4540816__4556371-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr5_25329862__25345467-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr5	25329862	25345467	15606	intact	dicot	Satellite	OUT	0.9955	Chr5_25329862__25345467-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr7_12302885__12318357-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	12302885	12318357	15473	intact	dicot	Satellite	OUT	0.9896	Chr7_12302885__12318357-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr3_40116954__40132523-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr3	40116954	40132523	15570	intact	dicot	Satellite	OUT	0.9961	Chr3_40116954__40132523-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr2_36934664__36950227-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr2	36934664	36950227	15564	intact	dicot	Satellite	OUT	0.9961	Chr2_36934664__36950227-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr4_32251895__32267480-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr4	32251895	32267480	15586	intact	dicot	Satellite	OUT	0.9994	Chr4_32251895__32267480-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr4_15877929__15893465-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr4	15877929	15893465	15537	intact	dicot	Satellite	OUT	0.9974	Chr4_15877929__15893465-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr1_24207744__24223324-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr1	24207744	24223324	15581	intact	dicot	Satellite	OUT	0.9961	Chr1_24207744__24223324-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr11_29186002__29201555-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr11	29186002	29201555	15554	intact	dicot	Satellite	OUT	0.9987	Chr11_29186002__29201555-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr7_7281929__7297507-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	7281929	7297507	15579	intact	dicot	Satellite	OUT	0.9968	Chr7_7281929__7297507-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr19_25593144__25608740-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr19	25593144	25608740	15597	intact	dicot	Satellite	OUT	0.9968	Chr19_25593144__25608740-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr12_22484647__22500206-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr12	22484647	22500206	15560	intact	dicot	Satellite	OUT	0.9994	Chr12_22484647__22500206-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr12_27740854__27756392-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr12	27740854	27756392	15539	intact	dicot	Satellite	OUT	0.9974	Chr12_27740854__27756392-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr1_16215896__16231498-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr1	16215896	16231498	15603	intact	dicot	Satellite	OUT	0.9994	Chr1_16215896__16231498-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr5_37024665__37040287-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr5	37024665	37040287	15623	intact	dicot	Satellite	OUT	0.9987	Chr5_37024665__37040287-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr19_22832960__22848515-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr19	22832960	22848515	15556	intact	dicot	Satellite	OUT	0.9935	Chr19_22832960__22848515-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr8_27128597__27144220-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr8	27128597	27144220	15624	intact	dicot	Satellite	OUT	0.9904	Chr8_27128597__27144220-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr9_29959104__29974053-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr9	29959104	29974053	14950	intact	dicot	Satellite	OUT	0.9962	Chr9_29959104__29974053-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr5_6042846__6058413-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr5	6042846	6058413	15568	intact	dicot	Satellite	OUT	0.9968	Chr5_6042846__6058413-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr6_16407320__16422918-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr6	16407320	16422918	15599	intact	dicot	Satellite	OUT	0.9968	Chr6_16407320__16422918-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr14_19398048__19413427-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr14	19398048	19413427	15380	intact	dicot	Satellite	OUT	0.9902	Chr14_19398048__19413427-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr16_34611261__34626472-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr16	34611261	34626472	15212	intact	dicot	Satellite	OUT	0.9981	Chr16_34611261__34626472-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr15_19176695__19193440-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr15	19176695	19193440	16746	intact	dicot	Satellite	OUT	0.9942	Chr15_19176695__19193440-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr14_19415221__19430790-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr14	19415221	19430790	15570	intact	dicot	Satellite	OUT	0.9949	Chr14_19415221__19430790-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr1_16086648__16102267-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr1	16086648	16102267	15620	intact	dicot	Satellite	OUT	0.9904	Chr1_16086648__16102267-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr7_24077275__24093303-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	24077275	24093303	16029	intact	dicot	Satellite	OUT	0.9935	Chr7_24077275__24093303-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr6_44827241__44842840-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr6	44827241	44842840	15600	intact	dicot	Satellite	OUT	0.9961	Chr6_44827241__44842840-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr21_22280227__22295796-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr21	22280227	22295796	15570	intact	dicot	Satellite	OUT	0.9902	Chr21_22280227__22295796-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr8_44374958__44390519-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr8	44374958	44390519	15562	intact	dicot	Satellite	OUT	0.9935	Chr8_44374958__44390519-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr12_18271677__18287204-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr12	18271677	18287204	15528	intact	dicot	Satellite	OUT	0.9903	Chr12_18271677__18287204-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr8_25977442__25993015-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr8	25977442	25993015	15574	intact	dicot	Satellite	OUT	0.9942	Chr8_25977442__25993015-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr8_266994__282523-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr8	266994	282523	15530	intact	dicot	Satellite	OUT	0.9994	Chr8_266994__282523-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr19_21349938__21365475-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr19	21349938	21365475	15538	intact	dicot	Satellite	OUT	0.9962	Chr19_21349938__21365475-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
Chr19_21228260__21243812-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	dmThaMinu1	NA	NA	Gypsy_LTR_retrotransposon	Chr19	21228260	21243812	15553	intact	dicot	Satellite	OUT	0.9961	Chr19_21228260__21243812-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/dmThaMinu1
